Gene stable ID	Gene stable ID version	NCBI gene ID	HGNC symbol
ENSG00000253030	ENSG00000253030.1	100313886	MIR2116
ENSG00000253058	ENSG00000253058.1		RNA5SP437
ENSG00000212388	ENSG00000212388.1		RNU6-796P
ENSG00000252514	ENSG00000252514.1		RNU7-53P
ENSG00000263572	ENSG00000263572.2	102466866	MIR7853
ENSG00000283798	ENSG00000283798.1	693215	MIR630
ENSG00000275975	ENSG00000275975.1		
ENSG00000266019	ENSG00000266019.1	100500819	MIR3609
ENSG00000199971	ENSG00000199971.1		RNU6-797P
ENSG00000200893	ENSG00000200893.1		RNU6-944P
ENSG00000207581	ENSG00000207581.1	406978	MIR199B
ENSG00000223062	ENSG00000223062.1		RNU6-1245P
ENSG00000284343	ENSG00000284343.1	693216	MIR631
ENSG00000201676	ENSG00000201676.1		
ENSG00000252209	ENSG00000252209.1		RNU1-48P
ENSG00000252909	ENSG00000252909.1		RNU6-201P
ENSG00000206887	ENSG00000206887.1		RNU6-1008P
ENSG00000206843	ENSG00000206843.1		RNU6-206P
ENSG00000200600	ENSG00000200600.1		
ENSG00000284385	ENSG00000284385.1	100423035	MIR4313
ENSG00000222609	ENSG00000222609.1		RNU4-69P
ENSG00000206839	ENSG00000206839.1		RNU6-746P
ENSG00000251923	ENSG00000251923.1		RNU6-276P
ENSG00000207249	ENSG00000207249.1		
ENSG00000264115	ENSG00000264115.1	100500852	MIR3180-4
ENSG00000264978	ENSG00000264978.2		RN7SL630P
ENSG00000278640	ENSG00000278640.1		
ENSG00000276844	ENSG00000276844.1	100873857	SNORD115-46
ENSG00000202261	ENSG00000202261.1	100033818	SNORD115-44
ENSG00000264005	ENSG00000264005.1	100422983	MIR4314
ENSG00000222320	ENSG00000222320.1		RNU6-1050P
ENSG00000222335	ENSG00000222335.1		
ENSG00000243541	ENSG00000243541.3		RN7SL104P
ENSG00000202211	ENSG00000202211.1		
ENSG00000284055	ENSG00000284055.1	100423004	MIR4315-1
ENSG00000275132	ENSG00000275132.1		RN7SL663P
ENSG00000200877	ENSG00000200877.1		RNU6-560P
ENSG00000207972	ENSG00000207972.1	693223	MIR638
ENSG00000202293	ENSG00000202293.1	767600	SNORD114-22
ENSG00000207241	ENSG00000207241.1	26805	SNORD45A
ENSG00000202502	ENSG00000202502.1		RNA5SP151
ENSG00000252653	ENSG00000252653.1		RNA5SP444
ENSG00000207837	ENSG00000207837.1	574483	MIR517B
ENSG00000212248	ENSG00000212248.1		RNU6-750P
ENSG00000238316	ENSG00000238316.1		
ENSG00000199468	ENSG00000199468.1		RNU6-556P
ENSG00000199273	ENSG00000199273.1		
ENSG00000200852	ENSG00000200852.1		RNA5SP499
ENSG00000201512	ENSG00000201512.1	677839	SNORA71C
ENSG00000211532	ENSG00000211532.1	574486	MIR526A2
ENSG00000223313	ENSG00000223313.1		RNU6-516P
ENSG00000252612	ENSG00000252612.1		
ENSG00000201586	ENSG00000201586.1		RNU6-593P
ENSG00000202474	ENSG00000202474.1		RNA5SP283
ENSG00000265396	ENSG00000265396.1	100422824	MIR3128
ENSG00000212422	ENSG00000212422.2		
ENSG00000275072	ENSG00000275072.1		SNORD50B
ENSG00000201831	ENSG00000201831.1	338433	SNORD115-1
ENSG00000264623	ENSG00000264623.3	100616166	MIR4796
ENSG00000201796	ENSG00000201796.1		RNU6-392P
ENSG00000239640	ENSG00000239640.3		RN7SL62P
ENSG00000253041	ENSG00000253041.1		
ENSG00000265138	ENSG00000265138.1		
ENSG00000251761	ENSG00000251761.1		RNU6-138P
ENSG00000264319	ENSG00000264319.1	100616435	MIR4801
ENSG00000275143	ENSG00000275143.1	677781	SCARNA16
ENSG00000275307	ENSG00000275307.1		
ENSG00000240966	ENSG00000240966.3		RN7SL681P
ENSG00000200593	ENSG00000200593.1	100033807	SNORD115-33
ENSG00000199161	ENSG00000199161.1	406913	MIR126
ENSG00000223162	ENSG00000223162.1		RNA5SP280
ENSG00000202521	ENSG00000202521.1	100169758	RNA5S7
ENSG00000199448	ENSG00000199448.1		RNU6-845P
ENSG00000222658	ENSG00000222658.1		
ENSG00000221190	ENSG00000221190.1	100422985	MIR1184-2
ENSG00000252070	ENSG00000252070.1		RNA5SP341
ENSG00000197334	ENSG00000197334.2		
ENSG00000199702	ENSG00000199702.1		RNU6-170P
ENSG00000222698	ENSG00000222698.1		
ENSG00000274625	ENSG00000274625.1		
ENSG00000212273	ENSG00000212273.1		
ENSG00000252161	ENSG00000252161.1		RNA5SP318
ENSG00000206867	ENSG00000206867.1		RNU6-356P
ENSG00000207124	ENSG00000207124.1		RNU6-163P
ENSG00000212335	ENSG00000212335.1		
ENSG00000277568	ENSG00000277568.1		
ENSG00000251747	ENSG00000251747.1		RNU7-60P
ENSG00000222635	ENSG00000222635.1		RNU6-1203P
ENSG00000239984	ENSG00000239984.3		RN7SL420P
ENSG00000274510	ENSG00000274510.1		
ENSG00000273845	ENSG00000273845.1		
ENSG00000212407	ENSG00000212407.1		RNU6-663P
ENSG00000206838	ENSG00000206838.1	654319	SNORA5A
ENSG00000199226	ENSG00000199226.1		RNU6-50P
ENSG00000243544	ENSG00000243544.3		RN7SL172P
ENSG00000252582	ENSG00000252582.1		
ENSG00000206743	ENSG00000206743.1		RNU6-484P
ENSG00000222095	ENSG00000222095.1		
ENSG00000242158	ENSG00000242158.3		RN7SL361P
ENSG00000223299	ENSG00000223299.1		RN7SKP108
ENSG00000252549	ENSG00000252549.1		RNU6-759P
ENSG00000221139	ENSG00000221139.1		
ENSG00000212374	ENSG00000212374.1		RNU6-401P
ENSG00000238478	ENSG00000238478.1		RNU6-498P
ENSG00000275642	ENSG00000275642.1		
ENSG00000222626	ENSG00000222626.1		RNU2-48P
ENSG00000240626	ENSG00000240626.3		RN7SL150P
ENSG00000252807	ENSG00000252807.1		RNU6-1006P
ENSG00000252959	ENSG00000252959.1		RNA5SP170
ENSG00000221491	ENSG00000221491.2	677815	SNORA2C
ENSG00000223113	ENSG00000223113.1		RNA5SP247
ENSG00000278633	ENSG00000278633.1	101929738	
ENSG00000278633	ENSG00000278633.1	102724151	
ENSG00000278633	ENSG00000278633.1	107985583	
ENSG00000212167	ENSG00000212167.1		RNU6-763P
ENSG00000238627	ENSG00000238627.1		RNA5SP489
ENSG00000200795	ENSG00000200795.1	26835	RNU4-1
ENSG00000200408	ENSG00000200408.1		RNA5SP74
ENSG00000265961	ENSG00000265961.1		
ENSG00000278379	ENSG00000278379.1		
ENSG00000201001	ENSG00000201001.1		RNU6-270P
ENSG00000266860	ENSG00000266860.1		
ENSG00000223044	ENSG00000223044.1		RNU6-130P
ENSG00000207175	ENSG00000207175.1		RNU1-67P
ENSG00000275299	ENSG00000275299.1		
ENSG00000252407	ENSG00000252407.1		RNU7-183P
ENSG00000222297	ENSG00000222297.1		RNU6-1156P
ENSG00000199667	ENSG00000199667.1		
ENSG00000222208	ENSG00000222208.1		RNA5SP129
ENSG00000200275	ENSG00000200275.1		RNA5SP199
ENSG00000202317	ENSG00000202317.1		RNU1-84P
ENSG00000273629	ENSG00000273629.1		
ENSG00000252861	ENSG00000252861.1		RNU6-448P
ENSG00000223281	ENSG00000223281.1		RN7SKP85
ENSG00000199695	ENSG00000199695.1		RNU6-1128P
ENSG00000265802	ENSG00000265802.2		RN7SL49P
ENSG00000275782	ENSG00000275782.1		
ENSG00000200857	ENSG00000200857.1		
ENSG00000263994	ENSG00000263994.1	677820	SNORA38
ENSG00000273938	ENSG00000273938.1		
ENSG00000207177	ENSG00000207177.1		
ENSG00000202264	ENSG00000202264.1		RNA5SP77
ENSG00000266692	ENSG00000266692.1		
ENSG00000252379	ENSG00000252379.2		
ENSG00000264169	ENSG00000264169.2		RN7SL665P
ENSG00000223260	ENSG00000223260.1		RN7SKP194
ENSG00000206702	ENSG00000206702.1		RNU1-11P
ENSG00000210825	ENSG00000210825.1		SNORA40
ENSG00000277154	ENSG00000277154.4	26121	PRPF31
ENSG00000222588	ENSG00000222588.1		
ENSG00000253092	ENSG00000253092.1		
ENSG00000252497	ENSG00000252497.1		RPPH1-2P
ENSG00000200132	ENSG00000200132.1		RNU6-1021P
ENSG00000223027	ENSG00000223027.1		
ENSG00000201074	ENSG00000201074.1		
ENSG00000201635	ENSG00000201635.1		
ENSG00000251702	ENSG00000251702.1		RNU6-857P
ENSG00000277947	ENSG00000277947.1		SNORD3D
ENSG00000223308	ENSG00000223308.1		RN7SKP101
ENSG00000201118	ENSG00000201118.1		
ENSG00000238697	ENSG00000238697.1		RNU6-261P
ENSG00000283442	ENSG00000283442.1		
ENSG00000212283	ENSG00000212283.1	692205	SNORD89
ENSG00000207001	ENSG00000207001.1	100033414	SNORD116-2
ENSG00000212251	ENSG00000212251.1		RNA5SP376
ENSG00000253010	ENSG00000253010.1		RN7SKP256
ENSG00000202427	ENSG00000202427.1		RNU6-744P
ENSG00000251844	ENSG00000251844.1		
ENSG00000201805	ENSG00000201805.1		RNU6-1180P
ENSG00000206855	ENSG00000206855.1		RNU6-571P
ENSG00000200171	ENSG00000200171.1		
ENSG00000222765	ENSG00000222765.1		RNU2-40P
ENSG00000244232	ENSG00000244232.3		RN7SL698P
ENSG00000200702	ENSG00000200702.1		
ENSG00000253007	ENSG00000253007.2	109616998	SNORA50B
ENSG00000200135	ENSG00000200135.1		
ENSG00000206961	ENSG00000206961.1		
ENSG00000238735	ENSG00000238735.1		RNU7-113P
ENSG00000207523	ENSG00000207523.1	26782	SNORA66
ENSG00000206669	ENSG00000206669.1		
ENSG00000223269	ENSG00000223269.1		RN7SKP53
ENSG00000200434	ENSG00000200434.1		RNA5-8SP2
ENSG00000275001	ENSG00000275001.1		
ENSG00000252457	ENSG00000252457.1		RNU7-65P
ENSG00000253021	ENSG00000253021.1		RNU6-902P
ENSG00000222691	ENSG00000222691.1		RNU6-733P
ENSG00000202324	ENSG00000202324.1		RNA5SP366
ENSG00000202231	ENSG00000202231.1		
ENSG00000239108	ENSG00000239108.1		RNU6-1132P
ENSG00000251999	ENSG00000251999.1		
ENSG00000201379	ENSG00000201379.1		RNU4-76P
ENSG00000278140	ENSG00000278140.1		
ENSG00000275589	ENSG00000275589.1		
ENSG00000200318	ENSG00000200318.2		
ENSG00000201464	ENSG00000201464.1		
ENSG00000276015	ENSG00000276015.1		
ENSG00000252590	ENSG00000252590.1		RNU7-143P
ENSG00000277168	ENSG00000277168.1		
ENSG00000201846	ENSG00000201846.1		RNA5SP166
ENSG00000278081	ENSG00000278081.3	6203	
ENSG00000239122	ENSG00000239122.1		RNU2-11P
ENSG00000276608	ENSG00000276608.1		
ENSG00000252879	ENSG00000252879.1		RN7SKP98
ENSG00000200959	ENSG00000200959.1	26821	SNORA74A
ENSG00000200301	ENSG00000200301.1		RNA5SP483
ENSG00000222285	ENSG00000222285.1		RNA5SP193
ENSG00000277032	ENSG00000277032.1		
ENSG00000252905	ENSG00000252905.1		RNA5SP330
ENSG00000222955	ENSG00000222955.1		RNA5SP265
ENSG00000222682	ENSG00000222682.1		RNA5SP38
ENSG00000207515	ENSG00000207515.1		RNU6-555P
ENSG00000252636	ENSG00000252636.1		RNU6-826P
ENSG00000207504	ENSG00000207504.1		RNU6-1031P
ENSG00000202356	ENSG00000202356.1		RNA5SP277
ENSG00000201700	ENSG00000201700.3	767563	SNORD113-3
ENSG00000199574	ENSG00000199574.1	595100	SNORD18C
ENSG00000199410	ENSG00000199410.1		
ENSG00000252456	ENSG00000252456.1		RNA5SP434
ENSG00000207305	ENSG00000207305.1		
ENSG00000252351	ENSG00000252351.1		RNU6ATAC12P
ENSG00000207345	ENSG00000207345.1		RNU6-1222P
ENSG00000277492	ENSG00000277492.1	109617015	SNORD3E
ENSG00000277913	ENSG00000277913.1		
ENSG00000266626	ENSG00000266626.1		
ENSG00000222552	ENSG00000222552.1		RNA5SP60
ENSG00000238829	ENSG00000238829.1		RNU7-45P
ENSG00000206965	ENSG00000206965.1		RNU6-5P
ENSG00000129932	ENSG00000129932.8	83475	DOHH
ENSG00000252179	ENSG00000252179.1		RNA5SP255
ENSG00000252560	ENSG00000252560.1		RNU4-18P
ENSG00000199970	ENSG00000199970.1	100033440	SNORD115-3
ENSG00000212420	ENSG00000212420.1		RNU6-1111P
ENSG00000207331	ENSG00000207331.1		RNU6-1263P
ENSG00000223290	ENSG00000223290.1		RNA5SP107
ENSG00000281133	ENSG00000281133.1		
ENSG00000201088	ENSG00000201088.1		
ENSG00000207304	ENSG00000207304.1	654320	SNORA8
ENSG00000200985	ENSG00000200985.1		RNA5SP493
ENSG00000201264	ENSG00000201264.1	114655	SNORD73B
ENSG00000276057	ENSG00000276057.1		
ENSG00000201704	ENSG00000201704.1		RNA5SP396
ENSG00000239148	ENSG00000239148.1		
ENSG00000278149	ENSG00000278149.1	112724	RDH13
ENSG00000277419	ENSG00000277419.1		
ENSG00000200615	ENSG00000200615.1		
ENSG00000202444	ENSG00000202444.1		RNU5E-6P
ENSG00000206733	ENSG00000206733.1		RNU6-641P
ENSG00000202260	ENSG00000202260.1		RN7SKP69
ENSG00000199436	ENSG00000199436.1	692053	SNORD9
ENSG00000206615	ENSG00000206615.1		RNU6-338P
ENSG00000266841	ENSG00000266841.1		
ENSG00000275816	ENSG00000275816.1	102466656	MIR6500
ENSG00000278406	ENSG00000278406.1		
ENSG00000284482	ENSG00000284482.1	100616113	MIR4680
ENSG00000207279	ENSG00000207279.1	100033435	SNORD116-24
ENSG00000275909	ENSG00000275909.1		
ENSG00000275577	ENSG00000275577.4	284415	VSTM1
ENSG00000273830	ENSG00000273830.1	102465832	MIR7843
ENSG00000283588	ENSG00000283588.1	494325	MIR376A1
ENSG00000201894	ENSG00000201894.1		RNU6-967P
ENSG00000199627	ENSG00000199627.1		RNU6-1010P
ENSG00000199092	ENSG00000199092.4	574434	MIR410
ENSG00000202345	ENSG00000202345.1		
ENSG00000283736	ENSG00000283736.1	619553	MIR484
ENSG00000274866	ENSG00000274866.1		
ENSG00000278221	ENSG00000278221.1	102466812	MIR6511A2
ENSG00000284424	ENSG00000284424.1	100616248	MIR4724
ENSG00000239010	ENSG00000239010.1		RNU7-74P
ENSG00000199975	ENSG00000199975.1		RN7SKP243
ENSG00000277057	ENSG00000277057.1	102465467	MIR6779
ENSG00000199196	ENSG00000199196.1		
ENSG00000207735	ENSG00000207735.1	574482	MIR520D
ENSG00000207647	ENSG00000207647.1	406944	MIR153-1
ENSG00000240098	ENSG00000240098.3		RN7SL351P
ENSG00000284508	ENSG00000284508.1	406923	MIR133A2
ENSG00000278232	ENSG00000278232.4	1394	
ENSG00000278232	ENSG00000278232.4	104909134	
ENSG00000207962	ENSG00000207962.1	407031	MIR30C1
ENSG00000265956	ENSG00000265956.1	100616129	MIR4445
ENSG00000215938	ENSG00000215938.3	100126346	MIR190B
ENSG00000281295	ENSG00000281295.1	109616998	SNORA50B
ENSG00000266494	ENSG00000266494.1	100616178	MIR4641
ENSG00000207974	ENSG00000207974.1	693142	MIR557
ENSG00000266617	ENSG00000266617.1	100500899	MIR3692
ENSG00000284203	ENSG00000284203.1	407025	MIR29B2
ENSG00000242853	ENSG00000242853.3		RN7SL749P
ENSG00000208025	ENSG00000208025.1	693176	MIR591
ENSG00000265442	ENSG00000265442.1	100500866	MIR3941
ENSG00000284191	ENSG00000284191.1	768213	MIR671
ENSG00000283165	ENSG00000283165.1	100616173	MIR203B
ENSG00000199837	ENSG00000199837.1		RNA5SP71
ENSG00000221261	ENSG00000221261.1	100302281	MIR1208
ENSG00000265102	ENSG00000265102.1	100500904	MIR3942
ENSG00000283351	ENSG00000283351.1	100500902	MIR3910-2
ENSG00000284250	ENSG00000284250.1	102466864	MIR6516
ENSG00000207270	ENSG00000207270.1		RNU6-601P
ENSG00000200926	ENSG00000200926.1		RNU6-960P
ENSG00000283514	ENSG00000283514.1	100616257	MIR3975
ENSG00000240853	ENSG00000240853.3		RN7SL328P
ENSG00000265954	ENSG00000265954.1	100616313	MIR4749
ENSG00000202337	ENSG00000202337.1	101954278	RNU6-8
ENSG00000223189	ENSG00000223189.1		RNU6-177P
ENSG00000207981	ENSG00000207981.1	574480	MIR519D
ENSG00000207461	ENSG00000207461.1		RNU6-253P
ENSG00000215973	ENSG00000215973.1	100126350	MIR933
ENSG00000201229	ENSG00000201229.1	109616971	SNORA63D
ENSG00000207744	ENSG00000207744.1	406903	MIR10B
ENSG00000265159	ENSG00000265159.2		
ENSG00000199032	ENSG00000199032.1	494337	MIR425
ENSG00000201279	ENSG00000201279.1		
ENSG00000212560	ENSG00000212560.1		RNU6-630P
ENSG00000275334	ENSG00000275334.1	102464817	MIR5787
ENSG00000238441	ENSG00000238441.1		RNU7-130P
ENSG00000207988	ENSG00000207988.1	693161	MIR576
ENSG00000212296	ENSG00000212296.1	619564	SNORD72
ENSG00000206712	ENSG00000206712.1		RNU6-26P
ENSG00000283550	ENSG00000283550.1	100302267	MIR2054
ENSG00000264563	ENSG00000264563.1	100616175	MIR4633
ENSG00000199846	ENSG00000199846.1		RNU1-72P
ENSG00000212535	ENSG00000212535.1		RNU6-808P
ENSG00000221552	ENSG00000221552.1	100302284	MIR1303
ENSG00000207025	ENSG00000207025.1		
ENSG00000221456	ENSG00000221456.1	100302259	MIR1202
ENSG00000207286	ENSG00000207286.1		
ENSG00000266668	ENSG00000266668.1	100847017	MIR5692C2
ENSG00000266548	ENSG00000266548.1		
ENSG00000283386	ENSG00000283386.1	100616372	MIR4659B
ENSG00000201133	ENSG00000201133.1		
ENSG00000277785	ENSG00000277785.1		SNORD116-21
ENSG00000266206	ENSG00000266206.1	100500870	MIR3926-1
ENSG00000252062	ENSG00000252062.1		RNU6-469P
ENSG00000265251	ENSG00000265251.1	100422903	MIR4288
ENSG00000266627	ENSG00000266627.2		RN7SL202P
ENSG00000206593	ENSG00000206593.1		RNU6-47P
ENSG00000276479	ENSG00000276479.1	102466162	MIR548AZ
ENSG00000276598	ENSG00000276598.1	102466271	MIR6893
ENSG00000222468	ENSG00000222468.1		RNA5SP261
ENSG00000283242	ENSG00000283242.1	494333	MIR384
ENSG00000222267	ENSG00000222267.1		RNU6-892P
ENSG00000212559	ENSG00000212559.1		RNA5SP35
ENSG00000223300	ENSG00000223300.1		
ENSG00000275014	ENSG00000275014.1		RN7SL166P
ENSG00000274566	ENSG00000274566.4	51206	GP6
ENSG00000221102	ENSG00000221102.1	100124539	SNORA11B
ENSG00000274603	ENSG00000274603.1		
ENSG00000201326	ENSG00000201326.1	100033799	SNORD115-22
ENSG00000251822	ENSG00000251822.1		
ENSG00000202503	ENSG00000202503.1	26817	SNORD34
ENSG00000240993	ENSG00000240993.3		RN7SL459P
ENSG00000223254	ENSG00000223254.1		
ENSG00000207326	ENSG00000207326.1		
ENSG00000207349	ENSG00000207349.1	101954269	RNVU1-17
ENSG00000202188	ENSG00000202188.1	100033805	SNORD115-31
ENSG00000243871	ENSG00000243871.3		RN7SL487P
ENSG00000214305	ENSG00000214305.4		
ENSG00000199885	ENSG00000199885.1		RNU6-330P
ENSG00000273549	ENSG00000273549.1		
ENSG00000201909	ENSG00000201909.1		RNU6-590P
ENSG00000201136	ENSG00000201136.1		RNU6-353P
ENSG00000264840	ENSG00000264840.1		RN7SL404P
ENSG00000222835	ENSG00000222835.1		RNA5SP100
ENSG00000202472	ENSG00000202472.1		RNA5SP248
ENSG00000243420	ENSG00000243420.3		RN7SL734P
ENSG00000200687	ENSG00000200687.1		RNA5SP335
ENSG00000222438	ENSG00000222438.1		RNU6-1077P
ENSG00000199440	ENSG00000199440.1		
ENSG00000201196	ENSG00000201196.1		
ENSG00000202523	ENSG00000202523.1		
ENSG00000252089	ENSG00000252089.1		RNU4ATAC7P
ENSG00000264998	ENSG00000264998.1		
ENSG00000222355	ENSG00000222355.1		RNU2-29P
ENSG00000274917	ENSG00000274917.1	100008587	RNA5-8S5
ENSG00000274917	ENSG00000274917.1	106632260	RNA5-8S5
ENSG00000274917	ENSG00000274917.1	109864274	RNA5-8S5
ENSG00000274917	ENSG00000274917.1	109864281	RNA5-8S5
ENSG00000274917	ENSG00000274917.1	109910381	RNA5-8S5
ENSG00000274917	ENSG00000274917.1	100008587	RNA5-8S4
ENSG00000274917	ENSG00000274917.1	106632260	RNA5-8S4
ENSG00000274917	ENSG00000274917.1	109864274	RNA5-8S4
ENSG00000274917	ENSG00000274917.1	109864281	RNA5-8S4
ENSG00000274917	ENSG00000274917.1	109910381	RNA5-8S4
ENSG00000274917	ENSG00000274917.1	100008587	RNA5-8SN1
ENSG00000274917	ENSG00000274917.1	106632260	RNA5-8SN1
ENSG00000274917	ENSG00000274917.1	109864274	RNA5-8SN1
ENSG00000274917	ENSG00000274917.1	109864281	RNA5-8SN1
ENSG00000274917	ENSG00000274917.1	109910381	RNA5-8SN1
ENSG00000274917	ENSG00000274917.1	100008587	RNA5-8SN2
ENSG00000274917	ENSG00000274917.1	106632260	RNA5-8SN2
ENSG00000274917	ENSG00000274917.1	109864274	RNA5-8SN2
ENSG00000274917	ENSG00000274917.1	109864281	RNA5-8SN2
ENSG00000274917	ENSG00000274917.1	109910381	RNA5-8SN2
ENSG00000274917	ENSG00000274917.1	100008587	RNA5-8SN3
ENSG00000274917	ENSG00000274917.1	106632260	RNA5-8SN3
ENSG00000274917	ENSG00000274917.1	109864274	RNA5-8SN3
ENSG00000274917	ENSG00000274917.1	109864281	RNA5-8SN3
ENSG00000274917	ENSG00000274917.1	109910381	RNA5-8SN3
ENSG00000274917	ENSG00000274917.1	100008587	RNA5-8SN4
ENSG00000274917	ENSG00000274917.1	106632260	RNA5-8SN4
ENSG00000274917	ENSG00000274917.1	109864274	RNA5-8SN4
ENSG00000274917	ENSG00000274917.1	109864281	RNA5-8SN4
ENSG00000274917	ENSG00000274917.1	109910381	RNA5-8SN4
ENSG00000274917	ENSG00000274917.1	100008587	RNA5-8SN5
ENSG00000274917	ENSG00000274917.1	106632260	RNA5-8SN5
ENSG00000274917	ENSG00000274917.1	109864274	RNA5-8SN5
ENSG00000274917	ENSG00000274917.1	109864281	RNA5-8SN5
ENSG00000274917	ENSG00000274917.1	109910381	RNA5-8SN5
ENSG00000252535	ENSG00000252535.1		RNA5SP254
ENSG00000202296	ENSG00000202296.1		RNU6-1335P
ENSG00000244169	ENSG00000244169.3		RN7SL120P
ENSG00000275908	ENSG00000275908.1		
ENSG00000207032	ENSG00000207032.1		
ENSG00000202358	ENSG00000202358.1		RNU6-652P
ENSG00000206826	ENSG00000206826.1		RNU6-974P
ENSG00000207190	ENSG00000207190.1		RNU6-809P
ENSG00000252987	ENSG00000252987.1		RNA5SP66
ENSG00000252768	ENSG00000252768.1		RNU6-856P
ENSG00000239710	ENSG00000239710.3		RN7SL692P
ENSG00000200624	ENSG00000200624.1	100169757	RNA5S6
ENSG00000207154	ENSG00000207154.1		RNU1-46P
ENSG00000279767	ENSG00000279767.1		
ENSG00000238825	ENSG00000238825.1		RNU1-13P
ENSG00000201180	ENSG00000201180.1		RNU6-115P
ENSG00000206774	ENSG00000206774.1		RNU6-211P
ENSG00000275961	ENSG00000275961.1		RN7SL210P
ENSG00000263675	ENSG00000263675.1	100847010	MIR5581
ENSG00000223198	ENSG00000223198.1		RNU2-22P
ENSG00000238835	ENSG00000238835.1	677765	SCARNA18
ENSG00000284202	ENSG00000284202.1	406928	MIR137
ENSG00000200051	ENSG00000200051.1		
ENSG00000253097	ENSG00000253097.1		RNU2-19P
ENSG00000222831	ENSG00000222831.1	100302139	MIR1537
ENSG00000201749	ENSG00000201749.1		
ENSG00000283672	ENSG00000283672.1	100616296	MIR4678
ENSG00000201239	ENSG00000201239.1		
ENSG00000265727	ENSG00000265727.2		RN7SL648P
ENSG00000221214	ENSG00000221214.1	100313921	MIR548E
ENSG00000201882	ENSG00000201882.1		
ENSG00000266581	ENSG00000266581.1	100423040	MIR3166
ENSG00000200304	ENSG00000200304.1		RNU6-1255P
ENSG00000201633	ENSG00000201633.1		
ENSG00000201807	ENSG00000201807.1		
ENSG00000215991	ENSG00000215991.1	100126336	MIR208B
ENSG00000215957	ENSG00000215957.1	100126297	MIR300
ENSG00000251954	ENSG00000251954.1		RNU6-496P
ENSG00000221641	ENSG00000221641.1	100302233	MIR1268A
ENSG00000207282	ENSG00000207282.1		
ENSG00000222205	ENSG00000222205.1		RNA5SP266
ENSG00000273613	ENSG00000273613.1	102465684	MIR6511A4
ENSG00000238886	ENSG00000238886.1	100113379	SNORD121A
ENSG00000275429	ENSG00000275429.1	102465520	MIR6862-1
ENSG00000273966	ENSG00000273966.1		
ENSG00000266305	ENSG00000266305.1	100616405	MIR4518
ENSG00000240964	ENSG00000240964.3		RN7SL751P
ENSG00000238875	ENSG00000238875.1		RN7SKP210
ENSG00000200788	ENSG00000200788.1		
ENSG00000274134	ENSG00000274134.1	102466732	MIR6774
ENSG00000252521	ENSG00000252521.1		RNU5D-2P
ENSG00000199031	ENSG00000199031.1	442916	MIR371A
ENSG00000252079	ENSG00000252079.1		RNU6-327P
ENSG00000273555	ENSG00000273555.1	102465487	MIR6812
ENSG00000252601	ENSG00000252601.1		
ENSG00000264824	ENSG00000264824.1	100847006	MIR5571
ENSG00000207369	ENSG00000207369.1		RNU6-665P
ENSG00000280004	ENSG00000280004.1		
ENSG00000241074	ENSG00000241074.3		RN7SL813P
ENSG00000265483	ENSG00000265483.1	100616407	MIR4443
ENSG00000272337	ENSG00000272337.1		RNU6-90P
ENSG00000264330	ENSG00000264330.1	100847036	MIR5186
ENSG00000240869	ENSG00000240869.3		RN7SL128P
ENSG00000265606	ENSG00000265606.1	100616120	MIR4695
ENSG00000207717	ENSG00000207717.1	693136	MIR551B
ENSG00000207240	ENSG00000207240.1		
ENSG00000238933	ENSG00000238933.1		
ENSG00000284276	ENSG00000284276.1	100616358	MIR4800
ENSG00000252892	ENSG00000252892.1		RNU6-548P
ENSG00000284443	ENSG00000284443.1	406974	MIR197
ENSG00000263642	ENSG00000263642.1	100616274	MIR4802
ENSG00000202229	ENSG00000202229.1		RNU6-1138P
ENSG00000275667	ENSG00000275667.1	102465505	MIR6839
ENSG00000239093	ENSG00000239093.1		
ENSG00000199059	ENSG00000199059.3	442891	MIR135B
ENSG00000252013	ENSG00000252013.1		RNU4ATAC14P
ENSG00000276211	ENSG00000276211.4	51206	GP6
ENSG00000266756	ENSG00000266756.1	100847001	MIR5680
